,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross,best_threshold,best_return
1797,MPWR,REGN,-3.7552552516957207,0.0155344823902056,0.8784786313735278,0.0038274263564559,0.3946676535201434,58.284693287997264,82,1.0000000000000002,4.656625256814585
957,DVA,LRCX,-3.686782650626578,0.019054691618043,8.896058324815222,0.0081053665681803,0.4075217118286989,57.328484763798286,57,0.8,4.652842624331618
1254,HES,NUE,-4.22801855079227,0.0033067654069936,1.1520971585613329,0.0005332694043067,0.4088864450079399,41.020601688666,76,0.8,4.64677463861888
959,DVA,QCOM,-3.877399295278962,0.010654909871949,1.5404874971766462,0.0027060563997424,0.3994470978898652,47.954070719585474,85,0.8,4.605454306262751
1464,JBHT,TSLA,-3.853953390124504,0.011468974644418,2.469353468829099,0.0049737089072342,0.4424036620440622,56.49608664028573,55,0.8,4.602003458384224
459,BLDR,PANW,-4.920199145336013,0.0002301913890703,1.5603417026845965,6.092359759625869e-05,0.4246238167582061,32.12553009477612,89,0.8,4.59863355717052
1768,MLM,PANW,-4.536217800993515,0.0010671550940702,0.6640705257875069,0.0005141208443501,0.4169941190755232,41.93653885527867,66,0.8500000000000001,4.5742545261000105
1585,LEN,URI,-4.518473932308024,0.0011417945824511,4.723442733835139,6.304426086066337e-05,0.3847511173395295,32.167280670879215,99,0.8,4.570793669193009
855,DLTR,MOS,-3.800610736659242,0.0135304621938384,0.3317248921608484,0.0057962761098414,0.4136894625365575,57.58193843502797,55,1.2500000000000004,4.562623213281955
303,APD,DXCM,-3.752686684124246,0.0156554172698905,0.6482363686171848,0.0195392286581526,0.4265192573696567,67.9713977755613,80,0.9000000000000001,4.56204467405821
1862,ON,ORLY,-3.7746137567191496,0.0146491890610299,9.204946814518344,0.0093027311511487,0.4250507658366139,58.09395993259709,85,0.9000000000000001,4.561203537414756
210,AME,MCHP,-4.9732858806777,0.0001843011724452,0.5080167933945567,1.1300831547277628e-05,0.3582263334550187,23.75921036468968,101,0.9000000000000001,4.5523515607132286
546,CF,EXC,-4.079318521859653,0.0055167804023814,0.2561536089565881,1.4190215769246094e-05,0.3892135908924939,32.500505465348766,152,0.9000000000000001,4.54354585142316
1802,MPWR,WMT,-3.690555883344074,0.0188439564208634,0.0541072050192353,0.0022051289109394,0.409407262198589,51.23822198582656,62,0.8,4.520305999607492
1229,HCA,MCHP,-3.851778108354094,0.011547239191069,0.2452527884089148,0.0009154656440922,0.3978229352101898,39.809155288345245,133,0.8,4.507598975669927
365,AXON,NVR,-3.6731802851391633,0.0198315474651782,19.42106545539597,0.0032224345409126,0.4176729446313827,48.01468619806728,77,1.6000000000000008,4.49787849341836
1139,FAST,NOW,-4.796782459421303,0.0003823594594879,13.675535992670254,7.214471778344698e-05,0.353959562360594,29.71086347573861,104,0.8,4.494436841189075
534,CDNS,REGN,-3.8450364288717975,0.0117928253166524,2.099430380593546,0.0027302767912523,0.4031177262144123,55.82068957010334,94,0.8500000000000001,4.464551383047237
846,DLR,TTWO,-4.089492072683234,0.0053307926059499,1.6554261426371766,0.0047270659252712,0.4118714978018086,54.9663923071505,102,0.8500000000000001,4.463429067825114
386,BBY,KMX,-3.7870414789396696,0.0141045883715802,0.8642214943009107,0.0034073963193876,0.419035298315401,52.334825688851545,63,0.9500000000000002,4.460103337064773
1909,PFG,WMB,-3.7977715294911953,0.0136488514138037,0.3321152751157784,0.0050589876832338,0.3927055325294523,47.49070855401175,80,1.7000000000000008,4.4474608042775134
1796,MPWR,PANW,-3.782419393183608,0.0143050099860197,0.3889644602945096,0.0006145453124112,0.4352657077056644,41.53504679775614,72,0.8,4.435729845132296
1179,GEN,KEY,-4.026173071997746,0.0065876560707384,0.6014920232781709,0.0190513567342317,0.3781471760038237,63.67312327821931,58,1.3000000000000005,4.431132238000066
269,ANET,BKNG,-3.890953859066039,0.0102081635416813,8.120548646275008,8.10307108137939e-05,0.3774609121622767,36.51830260762476,108,0.9500000000000002,4.428384118974772
966,DXCM,MSCI,-4.156428346854988,0.0042427111365946,4.032579243173494,0.0019227821536111,0.429698723457543,44.56076172267447,66,0.8500000000000001,4.412883656510153
1872,PANW,REGN,-3.681319023100994,0.0193634797303788,2.1456357671666755,0.0033624476975439,0.3984763785695097,54.0540730498152,80,1.1500000000000004,4.404036114723972
160,ALGN,KMX,-3.8504434622581902,0.0115954933633096,0.1317552416654153,0.0011697003951172,0.3615878752514234,44.70936962130409,85,0.9500000000000002,4.401848400680192
1147,FCX,MCHP,-3.6906667392274577,0.0188377960081888,1.3746905939071898,0.0028139295064598,0.4074054829617535,47.61062768711911,98,1.0000000000000002,4.3972261472337335
856,DLTR,NOC,-4.098053843048945,0.0051787086777921,2.8492876005871164,0.0028518068236517,0.3699590559823869,48.778229186071606,89,1.0000000000000002,4.397173659764489
517,CBRE,FTNT,-3.6742133271012,0.0197715950294239,0.9380818660950344,0.0056678975562066,0.3999818959112696,56.48825261500352,45,0.8,4.3907898895634725
1125,FANG,JNPR,-3.7357974462641694,0.0164714345747625,0.0771736875110075,0.0001651140996025,0.3736355038860707,36.38334349533549,116,1.0500000000000005,4.389044715898526
362,AXON,LEN,-4.672567401973524,0.0006285519199888,0.3884015183624054,0.0022502307256832,0.4263258328603503,41.119693635392,96,1.1500000000000004,4.387123944462248
1515,JNPR,MGM,-4.032481553184113,0.00645137576277,1.5778056961237383,0.0028829154342686,0.408454366148698,53.6136070645366,72,1.800000000000001,4.380706424818689
205,AMD,NOW,-4.509808587090179,0.0011799925601233,4.283980774253408,0.0001249088507049,0.4216975524902048,34.62825717514871,100,1.2500000000000004,4.35464837917346
1562,KMX,ZBRA,-3.8205433893503895,0.012724591483716,5.306701291592855,0.0098964337990794,0.3678430099392377,58.18005269240832,85,0.9000000000000001,4.350346351803173
382,BBY,CTLT,-3.695281160873583,0.0185829215701804,1.1236127058020158,0.012838864486066,0.4276028602156153,73.88567671324684,79,0.9500000000000002,4.338861756155397
695,CRL,ZBRA,-4.269445984627383,0.0028558911840992,1.5154486673169931,0.0002236053945499,0.4040960365145264,36.96299970684942,67,0.9000000000000001,4.332435569284107
1767,MLM,ORCL,-3.6716509701950497,0.0199205917786819,0.2146657912412025,0.0004662067134805,0.3949059358084579,39.8935577478173,93,0.9500000000000002,4.331523030249386
157,ALGN,APTV,-4.803627217348563,0.0003718790535371,0.1712541422238569,4.228561586406812e-05,0.3783728175115458,31.96583594998992,129,1.5000000000000009,4.33151260549541
387,BBY,QRVO,-4.641207268912565,0.0007110133358372,1.4640272382688404,0.0004602872165594,0.3828217634631076,37.39458875391688,100,0.8,4.330918468929532
236,AMGN,MPWR,-3.9899102336873646,0.0074227674701808,3.821048345003133,0.0134402679972981,0.4188988910646669,64.73658961983774,79,0.9000000000000001,4.32870669625153
571,CHTR,MTCH,-3.816757498883141,0.0128742975891831,0.27991685353882,0.0004520939320347,0.4236752658518553,40.51771744304319,94,0.8,4.322147130168144
356,AXON,CAT,-3.697074864435642,0.018484663750216,0.818544310981577,0.0050204734283703,0.4271606634631915,53.98143018965519,99,1.5000000000000009,4.320563272346501
1850,NUE,PANW,-3.893925195826786,0.0101124960838134,1.5494281802749428,0.0096021267682119,0.4519834310662314,54.4207124901613,64,0.8,4.319057190524895
774,DFS,TEL,-3.783510499693021,0.0142574723132021,1.0929393863967651,0.0058410703061095,0.3950231422944958,50.54770760769425,81,1.0500000000000005,4.318928342997575
156,ALB,UPS,-3.6872030604307873,0.0190311103389036,0.4882515714759026,0.0169836788989388,0.454414960966731,74.37498806270088,75,0.8,4.315268602292704
1527,JPM,MU,-3.756015939435693,0.0154988253923314,0.6933041148093795,0.0018381753904156,0.3915686934357492,39.89375156831795,97,0.9000000000000001,4.312252424052108
993,EG,FSLR,-4.07306957923757,0.0056339238089945,0.7046411515363361,0.0040353958881086,0.4161138237905283,55.1696355665832,66,1.5500000000000007,4.307662428734341
1788,MOH,NDSN,-3.801050783466738,0.0135121946818372,0.489506586583985,0.0015173620554712,0.4121646138573392,47.18272860238008,65,1.1000000000000003,4.305743047821423
1949,REGN,SNPS,-3.888512446601158,0.0102873733536187,0.7595712788357839,0.0021385820878751,0.4182017906293299,57.01425270581877,41,1.0500000000000005,4.3022471855843465
1430,ITW,NOW,-4.260259495994878,0.0029506862859396,4.177153107550417,0.0072016409726324,0.4076754281150889,53.579241580576806,74,0.8,4.299289764396779
829,DHI,ORCL,-4.030466695143823,0.0064946222742465,0.6894729854859365,3.577492779045167e-05,0.4025481956751097,31.003755776964912,105,0.8500000000000001,4.291546414544817
1580,LEN,LRCX,-4.204885020714226,0.0035861342915799,7.145752580630152,0.0004572926955325,0.3847067591828703,32.993296874990364,92,0.9000000000000001,4.289806694999598
1817,NDSN,NOW,-3.985689617725322,0.0075259257271158,3.522998987110997,0.0040531528439985,0.4368356096224758,50.655482048695504,60,0.8,4.286380629023848
1616,LLY,PANW,-4.4166893898894335,0.0016729713913214,0.4147033789036413,0.0003276030755896,0.4106323598395032,37.73805005032723,60,0.8,4.281785302607052
161,ALGN,TROW,-4.489003933328431,0.0012766289259324,0.2149557639346189,0.0004394976480303,0.3766082696452691,36.58053802154587,82,1.0500000000000005,4.273703752410977
2031,TER,TYL,-5.1679884976750525,7.990485268495803e-05,2.877245042264464,0.0001364591788206,0.3786916368317042,35.13197276877169,111,1.0500000000000005,4.272539158173112
366,AXON,ORCL,-3.977257314767216,0.0077359024746221,0.2984306468091128,0.0007822181325442,0.4708275185467765,42.72262915880914,77,1.2000000000000004,4.271358870602366
1423,IT,PANW,-4.70608835182121,0.0005504061966289,0.6757096017665432,0.0001094294651786,0.4252207061383485,33.31008266853017,78,0.8,4.267046817167566
1208,GOOG,NXPI,-4.607891245012279,0.0008096954261163,1.248961652062036,7.801430318647434e-05,0.3744339966288204,32.85083936593464,102,0.8500000000000001,4.259099302376122
1659,LRCX,NVR,-4.052346952757994,0.0060387362608131,6.512480757799409,0.0008602467076595,0.3883008010047117,36.82323301336643,91,1.3000000000000005,4.256484468071564
1583,LEN,PH,-5.249434263768685,5.5816066188282464e-05,3.2806200022216188,8.45778898199006e-06,0.3440497972510591,23.83447035418423,133,0.8,4.251762286557863
1459,JBHT,MOH,-4.0485261379045285,0.0061161927532312,2.500147012022392,0.0037215752549902,0.4011342456274939,49.394988540219074,120,0.9500000000000002,4.245181428579523
778,DG,XEL,-4.312641958574206,0.0024466360577963,0.1678246596330165,0.0001038849763716,0.3941142453757434,35.86794229903498,73,1.1500000000000004,4.243234455797919
1706,MCHP,MNST,-4.579429512871903,0.0009040381332652,0.5438502092089216,0.0002040769622084,0.3879329669484613,36.189892137843806,115,0.8,4.241530608232924
1827,NEE,PODD,-3.944638267425073,0.00859873747527,4.74776975280524,7.764470204846702e-06,0.3592604889302404,25.58630347137792,121,0.8500000000000001,4.237742567269446
980,EBAY,ZBRA,-4.078311804366227,0.0055355016516768,10.833816132934892,0.0023262309705324,0.3994377109643008,44.866314838138784,101,0.8,4.230902329973005
477,BRO,MPWR,-4.72210546611346,0.0005163881288924,9.10946198569016,8.015233258781036e-05,0.4091127452466083,32.91101998852857,102,1.0000000000000002,4.229415860408044
832,DHI,PH,-4.531248257599123,0.0010875859562821,3.044293247406117,0.0002921542910996,0.3771761975677399,31.378336824079863,97,1.1000000000000003,4.224655065541911
97,ADM,DLTR,-3.818280733537313,0.0128138773612304,1.3124506899557111,0.0006140726232869,0.3875841110932422,41.39774887262297,78,0.8,4.218885963933248
1416,ISRG,MCHP,-3.8717386273201058,0.0108465871479531,0.2046099660797206,0.0017925674868764,0.3811407390652742,44.20715140111767,73,0.8500000000000001,4.216291892056365
1849,NUE,ON,-3.832875772697798,0.0122475791856878,0.5385591949290621,0.0036928545144557,0.447980499799295,52.02008650387321,80,0.8500000000000001,4.205091745627845
1922,PNW,UAL,-4.684289410558322,0.0006001078447131,1.5661375371095876,0.0028564683041719,0.3901104215152592,53.60912617524882,73,1.1000000000000003,4.204211589127111
1868,PANW,PCAR,-4.350864328674144,0.0021304035828415,0.2166551300344675,0.0020303098858106,0.4578663573655672,50.39358069131601,71,0.8,4.200433273281006
752,DE,HOLX,-4.004714240194924,0.007070938301954,0.1265645246344653,0.0002445241178172,0.4032570882219932,40.71622014794734,101,0.8,4.198555695950107
2027,TECH,TGT,-4.87460618423452,0.0002780849083488,1.9009894815071364,8.895442677027648e-05,0.3823524530823936,36.43005158310056,87,0.8500000000000001,4.192567815202086
1674,LYV,PEG,-5.724990015165536,6.211735450786927e-06,0.2830218429945011,6.235543032766332e-06,0.3336397343553917,22.108923538731187,157,0.9000000000000001,4.191753348829738
232,AMGN,MA,-4.170845669133312,0.0040367059054671,2.529644233027236,0.0007614918579122,0.3871331464536414,41.56594555541237,92,0.8,4.191113657108601
1506,JNJ,TSLA,-4.506529425991394,0.001194756322526,4.765169125007461,0.002750581360427,0.4321108481726163,48.67776160999668,64,1.1000000000000003,4.189973521957697
1178,GEN,IP,-4.682288696800425,0.0006048753111939,1.3444984969293254,0.0014979537078339,0.3850809179381982,46.46511746881893,100,1.0000000000000002,4.188023581024593
660,COR,HUBB,-4.763655674528891,0.0004371513073855,1.7114745786947854,0.0001105360414703,0.3990554376934792,34.115027902464234,121,0.9500000000000002,4.178900954536124
376,AZO,HES,-3.9524628065189225,0.0083842313868203,0.0475925765137746,0.0010469118955593,0.3977545880084849,44.12197165030637,102,0.9000000000000001,4.176405040407748
773,DFS,STX,-3.6826519712530383,0.019287745670381,0.7344315501411546,0.007429697803007,0.423886578374596,58.44336242189899,84,1.0000000000000002,4.175344571068509
592,CL,NXPI,-4.274628813256308,0.0028036555183676,6.115768641773439,0.000494828451588,0.3514351760505323,40.29122268528536,104,0.8,4.173767819553092
1714,MCHP,ODFL,-3.738686530199791,0.016329251867582,2.914186919596383,0.0020300601788467,0.4135261578429943,39.192163962694565,85,0.8500000000000001,4.168049197120887
1841,NOW,SHW,-4.78415310307925,0.0004024343825406,0.3393216642680344,0.0001292045760273,0.3857818513845123,31.633022336107377,92,1.0500000000000005,4.163413821031774
1559,KMX,QRVO,-4.212876684150499,0.0034872650307006,1.4314090138044575,0.0013348218821073,0.3932558489901901,40.65547406947713,103,1.3000000000000005,4.161669545155324
570,CHTR,KMX,-4.231292416503695,0.0032688851250368,0.1472950379760231,0.000231679382045,0.4120156193174938,36.535226736036,110,0.8,4.159717686136056
1334,HSIC,MGM,-3.9500120278949766,0.0084508953925738,0.6498667257011406,0.0139789796031361,0.4396429297846714,66.23104687314455,77,1.6500000000000008,4.155700593885728
1547,KLAC,URI,-3.973334131618361,0.0078353823526621,0.8969663686865434,0.0003090277923286,0.4154084761199919,35.324178028437565,102,0.8,4.153066861953383
1106,EXPD,FTNT,-3.7746350589446007,0.014648239911858,0.8370570235866427,0.0022112534821637,0.4401199654023484,49.80918421806821,94,0.8,4.148993514975372
334,AVGO,LLY,-4.179613254707263,0.0039159453569679,0.6170201378578879,0.0001054102388165,0.4303334139647604,37.77500818312314,63,0.8,4.131668670558457
1618,LLY,PHM,-3.903215671889924,0.0098185205757007,0.1204781447368763,0.0169093234483716,0.482198910924163,69.52555531516067,57,1.3500000000000003,4.131133742804565
1693,MAS,QCOM,-3.881864223175303,0.0105058596786196,3.0599013878600188,0.002796266650224,0.3849604460107675,47.96582971289296,76,0.9500000000000002,4.1294285099012775
1560,KMX,SWKS,-3.93925453798704,0.0087491787306945,1.1573769410659105,0.0027362099187047,0.3712046673735965,42.913481412752176,119,0.8,4.128979172422152
193,AMAT,LEN,-4.3609214923522766,0.0020537257495393,0.6186844613802593,0.0003446600290659,0.4036411676628491,32.14122399798679,110,0.8,4.12352553026962
1875,PANW,SNPS,-4.538426591476825,0.0010581899917781,1.9158696240093591,7.48888942007732e-06,0.4302320457881004,31.193449862190704,74,0.9000000000000001,4.11993410237534
73,ADI,HCA,-3.994951509072152,0.0073012231581143,1.6383576418177737,0.0004910790066227,0.4142459582994315,37.06894413135655,74,1.1500000000000004,4.116261178390691
1253,HES,MCK,-3.947237982776549,0.0085269269020827,2.946736005822487,0.0083416356399947,0.3769773214336927,54.05733051113522,80,1.3500000000000003,4.115279047700586
667,COR,PANW,-5.070766490919059,0.0001217633355361,1.7087665470662312,3.1750818439102625e-06,0.3938557212917042,27.37754831586345,115,0.8,4.114909761023795
499,CAT,PANW,-3.835591142312614,0.0121447074008534,1.0317854773764346,0.0028740927900601,0.4589492404471512,55.99728421584005,78,1.0000000000000002,4.112842959034273
1870,PANW,PH,-3.9947916401646335,0.0073050498390017,1.307135300712687,0.0005100178997651,0.445855043794105,41.907916382011365,87,1.4000000000000006,4.108357488560593
1664,LULU,SPGI,-3.753892677904685,0.0155985331394017,0.8129857373125132,0.0064051895461561,0.4151471008151076,45.931185358884825,101,0.8,4.100173032825964
